2017-09-03 09:00:04;115.628;-8.0
2017-09-03 09:12:04;115.629;-8.0
2017-09-03 09:24:04;115.63;-8.0
2017-09-03 09:36:04;115.63;-8.0
2017-09-03 09:48:04;115.631;-8.0
2017-09-03 10:00:04;115.632;-8.0
2017-09-03 10:12:04;115.633;-8.0
2017-09-03 10:24:04;115.634;-8.0
2017-09-03 10:36:04;115.635;-8.0
2017-09-03 10:48:04;115.635;-8.0
2017-09-03 11:00:04;115.636;-8.0
2017-09-03 11:12:04;115.637;-8.0
2017-09-03 11:24:04;115.638;-8.0
2017-09-03 11:36:04;115.639;-8.0
2017-09-03 11:48:04;115.64;-8.0
2017-09-03 12:00:04;115.64;-8.0
2017-09-03 12:12:04;115.641;-8.0
2017-09-03 12:24:04;115.642;-8.0
2017-09-03 12:36:04;115.643;-8.0
2017-09-03 12:48:04;115.644;-8.0
2017-09-03 13:00:04;115.645;-8.0
2017-09-03 13:12:04;115.645;-8.0
2017-09-03 13:24:04;115.646;-8.0
2017-09-03 13:36:04;115.647;-8.0
2017-09-03 13:48:04;115.648;-8.0
2017-09-03 14:00:04;115.649;-8.0
2017-09-03 14:12:04;115.65;-8.0
2017-09-03 14:24:04;115.65;-8.0
2017-09-03 14:36:04;115.651;-8.0
2017-09-03 14:48:04;115.652;-8.0
2017-09-03 15:00:04;115.653;-8.0
2017-09-03 15:12:04;115.654;-8.0
2017-09-03 15:24:04;115.655;-8.0
2017-09-03 15:36:04;115.656;-8.0
2017-09-03 15:48:04;115.656;-8.0
2017-09-03 16:00:04;115.657;-8.0
2017-09-03 16:12:04;115.658;-8.0
2017-09-03 16:24:04;115.659;-8.0
2017-09-03 16:36:04;115.66;-8.0
2017-09-03 16:48:04;115.661;-8.0
2017-09-03 17:00:04;115.661;-8.0
2017-09-03 17:12:04;115.662;-8.0
2017-09-03 17:24:04;115.663;-8.0
2017-09-03 17:36:04;115.664;-8.0
2017-09-03 17:48:04;115.665;-8.0
2017-09-03 18:00:04;115.666;-8.0
2017-09-03 18:12:04;115.666;-8.0
2017-09-03 18:24:04;115.667;-8.0
2017-09-03 18:36:04;115.668;-8.0
2017-09-03 18:48:04;115.669;-8.0
2017-09-03 19:00:04;115.67;-8.0
2017-09-03 19:12:04;115.671;-8.0
2017-09-03 19:24:04;115.671;-8.0
2017-09-03 19:36:04;115.672;-8.0
2017-09-03 19:48:04;115.673;-8.0
2017-09-03 20:00:04;115.674;-8.0
2017-09-03 20:12:04;115.675;-8.0
2017-09-03 20:24:04;115.676;-8.0
2017-09-03 20:36:04;115.676;-8.0
2017-09-03 20:48:04;115.677;-8.0
2017-09-03 21:00:04;115.678;-8.0
2017-09-03 21:12:04;115.679;-8.0
2017-09-03 21:24:04;115.68;-8.0
2017-09-03 21:36:04;115.681;-8.0
2017-09-03 21:48:04;115.681;-8.0
2017-09-03 22:00:04;115.682;-8.0
2017-09-03 22:12:04;115.683;-8.0
2017-09-03 22:24:04;115.684;-8.0
2017-09-03 22:36:04;115.685;-8.0
2017-09-03 22:48:04;115.686;-8.0
2017-09-03 23:00:04;115.686;-8.0
2017-09-03 23:12:04;115.687;-8.0
2017-09-03 23:24:04;115.688;-8.0
2017-09-03 23:36:04;115.689;-8.0
2017-09-03 23:48:04;115.69;-8.0
2017-09-04 00:00:04;115.691;-8.0
2017-09-04 00:12:04;115.691;-8.0
2017-09-04 00:24:04;115.692;-8.0
2017-09-04 00:36:04;115.693;-8.0
2017-09-04 00:48:04;115.694;-8.0
2017-09-04 01:00:04;115.695;-8.0
2017-09-04 01:12:04;115.696;-8.0
2017-09-04 01:24:04;115.696;-8.0
2017-09-04 01:36:04;115.697;-8.0
2017-09-04 01:48:04;115.698;-8.0
2017-09-04 02:00:04;115.699;-8.0
2017-09-04 02:12:04;115.7;-8.0
2017-09-04 02:24:04;115.701;-8.0
2017-09-04 02:36:04;115.701;-8.0
2017-09-04 02:48:04;115.702;-8.0
2017-09-04 03:00:04;115.703;-8.0
2017-09-04 03:12:04;115.704;-8.0
2017-09-04 03:24:04;115.705;-8.0
2017-09-04 03:36:04;115.706;-8.0
2017-09-04 03:48:04;115.706;-8.0
2017-09-04 04:00:04;115.707;-8.0
2017-09-04 04:12:04;115.708;-8.0
2017-09-04 04:24:04;115.709;-8.0
2017-09-04 04:36:04;115.71;-8.0
2017-09-04 04:48:04;115.711;-8.0
2017-09-04 05:00:04;115.711;-8.0
2017-09-04 05:12:04;115.712;-8.0
2017-09-04 05:24:04;115.713;-8.0
2017-09-04 05:36:04;115.714;-8.0
2017-09-04 05:48:04;115.715;-8.0
2017-09-04 06:00:04;115.716;-8.0
2017-09-04 08:36:04;115.726;-8.0
2017-09-04 08:48:04;115.727;-8.0
2017-09-04 09:00:04;115.728;-8.0
2017-09-04 09:12:04;115.729;-8.0
2017-09-04 09:24:04;115.73;-8.0
2017-09-04 09:36:04;115.731;-8.0
2017-09-04 09:48:04;115.731;-8.0
2017-09-04 10:00:04;115.732;-8.0
2017-09-04 10:12:04;115.733;-8.0
2017-09-04 10:24:04;115.734;-8.0
2017-09-04 10:36:04;115.735;-8.0
2017-09-04 10:48:04;115.736;-8.0
2017-09-04 11:00:04;115.736;-8.0
2017-09-04 11:12:04;115.737;-8.0
2017-09-04 11:24:04;115.738;-8.0
2017-09-04 11:36:04;115.739;-8.0
2017-09-04 11:48:04;115.74;-8.0
2017-09-04 12:00:04;115.741;-8.0
2017-09-04 12:12:04;115.741;-8.0
2017-09-04 12:24:04;115.742;-8.0
2017-09-04 12:36:04;115.743;-8.0
2017-09-04 12:48:04;115.744;-8.0
2017-09-04 13:00:04;115.745;-8.0
2017-09-04 13:12:04;115.746;-8.0
2017-09-04 13:24:04;115.747;-8.0
2017-09-04 13:36:04;115.747;-8.0
2017-09-04 13:48:04;115.748;-8.0
2017-09-04 14:00:04;115.749;-8.0
2017-09-04 14:12:04;115.75;-8.0
2017-09-04 14:24:04;115.751;-8.0
2017-09-04 14:36:04;115.752;-8.0
2017-09-04 14:48:04;115.752;-8.0
2017-09-04 15:00:04;115.753;-8.0
2017-09-04 15:12:04;115.754;-8.0
2017-09-04 15:24:04;115.755;-8.0
2017-09-04 15:36:04;115.756;-8.0
2017-09-04 15:48:04;115.757;-8.0
2017-09-04 16:00:04;115.757;-8.0
2017-09-04 16:12:04;115.758;-8.0
2017-09-04 16:24:04;115.759;-8.0
2017-09-04 16:36:04;115.76;-8.0
2017-09-04 16:48:04;115.761;-8.0
2017-09-04 17:00:04;115.762;-8.0
2017-09-04 17:12:04;115.762;-8.0
2017-09-04 17:24:04;115.763;-8.0
2017-09-04 17:36:04;115.764;-8.0
2017-09-04 17:48:04;115.765;-8.0
2017-09-04 18:00:04;115.766;-8.0
2017-09-04 18:12:04;115.767;-8.0
2017-09-04 18:24:04;115.767;-8.0
2017-09-04 18:36:04;115.768;-8.0
2017-09-04 18:48:04;115.769;-8.0
2017-09-04 19:00:04;115.77;-8.0
2017-09-04 19:12:04;115.771;-8.0
2017-09-04 19:24:04;115.772;-8.0
2017-09-04 19:36:04;115.772;-8.0
2017-09-04 19:48:04;115.773;-8.0
2017-09-04 20:00:04;115.774;-8.0
2017-09-04 20:12:04;115.775;-8.0
2017-09-04 20:24:04;115.776;-8.0
2017-09-04 20:36:04;115.777;-8.0
2017-09-04 20:48:04;115.777;-8.0
2017-09-04 21:00:04;115.778;-8.0
2017-09-04 21:12:04;115.779;-8.0
2017-09-04 21:24:04;115.78;-8.0
2017-09-04 21:36:04;115.781;-8.0
2017-09-04 21:48:04;115.782;-8.0
2017-09-04 22:00:04;115.782;-8.0
2017-09-04 22:12:04;115.783;-8.0
2017-09-04 22:24:04;115.784;-8.0
2017-09-04 22:36:04;115.785;-8.0
2017-09-04 22:48:04;115.786;-8.0
2017-09-04 23:00:04;115.787;-8.0
2017-09-04 23:12:04;115.787;-8.0
2017-09-04 23:24:04;115.788;-8.0
2017-09-04 23:36:04;115.789;-8.0
2017-09-04 23:48:04;115.79;-8.0
2017-09-05 00:00:04;115.791;-8.0
2017-09-05 00:12:04;115.792;-8.0
2017-09-05 00:24:04;115.792;-8.0
2017-09-05 00:36:04;115.793;-8.0
2017-09-05 00:48:04;115.794;-8.0
2017-09-05 01:00:04;115.795;-8.0
2017-09-05 01:12:04;115.796;-8.0
2017-09-05 01:24:04;115.797;-8.0
2017-09-05 01:36:04;115.797;-8.0
2017-09-05 01:48:04;115.798;-8.0
2017-09-05 02:00:04;115.799;-8.0
2017-09-05 02:12:04;115.8;-8.0
2017-09-05 02:24:04;115.801;-8.0
2017-09-05 02:36:04;115.802;-8.0
2017-09-05 02:48:04;115.802;-8.0
2017-09-05 03:00:04;115.803;-8.0
2017-09-05 03:12:04;115.804;-8.0
2017-09-05 03:24:04;115.805;-8.0
2017-09-05 03:36:04;115.806;-8.0
2017-09-05 03:48:04;115.807;-8.0
2017-09-05 04:00:04;115.807;-8.0
2017-09-05 04:12:04;115.808;-8.0
2017-09-05 04:24:04;115.809;-8.0
2017-09-05 04:36:04;115.81;-8.0
2017-09-05 04:48:04;115.811;-8.0
2017-09-05 05:00:04;115.812;-8.0
2017-09-05 05:12:04;115.812;-8.0
2017-09-05 05:24:04;115.813;-8.0
2017-09-05 05:36:04;115.814;-8.0
2017-09-05 05:48:04;115.815;-8.0
2017-09-05 06:00:04;115.816;-8.0
2017-09-05 08:36:04;115.827;-8.0
2017-09-05 08:48:04;115.827;-8.0
2017-09-05 09:00:04;115.828;-8.0
2017-09-05 09:12:04;115.829;-8.0
2017-09-05 09:24:04;115.83;-8.0
2017-09-05 09:36:04;115.831;-8.0
2017-09-05 09:48:04;115.832;-8.0
2017-09-05 10:00:04;115.832;-8.0
2017-09-05 10:12:04;115.833;-8.0
2017-09-05 10:24:04;115.834;-8.0
2017-09-05 10:36:04;115.835;-8.0
2017-09-05 10:48:04;115.836;-8.0
2017-09-05 11:00:04;115.837;-8.0
2017-09-05 11:12:04;115.838;-8.0
2017-09-05 11:24:04;115.838;-8.0
2017-09-05 11:36:04;115.839;-8.0
2017-09-05 11:48:04;115.84;-8.0
2017-09-05 12:00:04;115.841;-8.0
2017-09-05 12:12:04;115.842;-8.0
2017-09-05 12:24:04;115.843;-8.0
2017-09-05 12:36:04;115.843;-8.0
2017-09-05 12:48:04;115.844;-8.0
2017-09-05 13:00:04;115.845;-8.0
2017-09-05 13:12:04;115.846;-8.0
2017-09-05 13:24:04;115.847;-8.0
2017-09-05 13:36:04;115.848;-8.0
2017-09-05 13:48:04;115.848;-8.0
2017-09-05 14:00:04;115.849;-8.0
2017-09-05 14:12:04;115.85;-8.0
2017-09-05 14:24:04;115.851;-8.0
2017-09-05 14:36:04;115.852;-8.0
2017-09-05 14:48:04;115.853;-8.0
2017-09-05 15:00:04;115.853;-8.0
2017-09-05 15:12:04;115.854;-8.0
2017-09-05 15:24:04;115.855;-8.0
2017-09-05 15:36:04;115.856;-8.0
2017-09-05 15:48:04;115.857;-8.0
2017-09-05 16:00:04;115.858;-8.0
2017-09-05 16:12:04;115.858;-8.0
2017-09-05 16:24:04;115.859;-8.0
2017-09-05 16:36:04;115.86;-8.0
2017-09-05 16:48:04;115.861;-8.0
2017-09-05 17:00:04;115.862;-8.0
2017-09-05 17:12:04;115.863;-8.0
2017-09-05 17:24:04;115.863;-8.0
2017-09-05 17:36:04;115.864;-8.0
2017-09-05 17:48:04;115.865;-8.0
2017-09-05 18:00:04;115.866;-8.0
2017-09-05 18:12:04;115.867;-8.0
2017-09-05 18:24:04;115.868;-8.0
2017-09-05 18:36:04;115.868;-8.0
2017-09-05 18:48:04;115.869;-8.0
2017-09-05 19:00:04;115.87;-8.0
2017-09-05 19:12:04;115.871;-8.0
2017-09-05 19:24:04;115.872;-8.0
2017-09-05 19:36:04;115.873;-8.0
2017-09-05 19:48:04;115.873;-8.0
2017-09-05 20:00:04;115.874;-8.0
2017-09-05 20:12:04;115.875;-8.0
2017-09-05 20:24:04;115.876;-8.0
2017-09-05 20:36:04;115.877;-8.0
2017-09-05 20:48:04;115.878;-8.0
2017-09-05 21:00:04;115.878;-8.0
2017-09-05 21:12:04;115.879;-8.0
2017-09-05 21:24:04;115.88;-8.0
2017-09-05 21:36:04;115.881;-8.0
2017-09-05 21:48:04;115.882;-8.0
2017-09-05 22:00:04;115.883;-8.0
2017-09-05 22:12:04;115.883;-8.0
2017-09-05 22:24:04;115.884;-8.0
2017-09-05 22:36:04;115.885;-8.0
2017-09-05 22:48:04;115.886;-8.0
2017-09-05 23:00:04;115.887;-8.0
2017-09-05 23:12:04;115.888;-8.0
2017-09-05 23:24:04;115.888;-8.0
2017-09-05 23:36:04;115.889;-8.0
2017-09-05 23:48:04;115.89;-8.0
2017-09-06 00:00:04;115.891;-8.0
2017-09-06 00:12:04;115.892;-8.0
2017-09-06 00:24:04;115.893;-8.0
2017-09-06 00:36:04;115.893;-8.0
2017-09-06 00:48:04;115.894;-8.0
2017-09-06 01:00:04;115.895;-8.0
2017-09-06 01:12:04;115.896;-8.0
2017-09-06 01:24:04;115.897;-8.0
2017-09-06 01:36:04;115.898;-8.0
2017-09-06 01:48:04;115.898;-8.0
2017-09-06 02:00:04;115.899;-8.0
2017-09-06 02:12:04;115.9;-8.0
2017-09-06 02:24:04;115.901;-8.0
2017-09-06 02:36:04;115.902;-8.0
2017-09-06 02:48:04;115.903;-8.0
2017-09-06 03:00:04;115.903;-8.0
2017-09-06 03:12:04;115.904;-8.0
2017-09-06 03:24:04;115.905;-8.0
2017-09-06 03:36:04;115.906;-8.0
2017-09-06 03:48:04;115.907;-8.0
2017-09-06 04:00:04;115.908;-8.0
2017-09-06 04:12:04;115.908;-8.0
2017-09-06 04:24:04;115.909;-8.0
2017-09-06 04:36:04;115.91;-8.0
2017-09-06 04:48:04;115.911;-8.0
2017-09-06 05:00:04;115.912;-8.0
2017-09-06 05:12:04;115.913;-8.0
2017-09-06 05:24:04;115.913;-8.0
2017-09-06 05:36:04;115.914;-8.0
2017-09-06 05:48:04;115.915;-8.0
2017-09-06 06:00:04;115.916;-8.0
2017-09-06 08:36:04;115.927;-8.0
2017-09-06 08:48:04;115.928;-8.0
2017-09-06 09:00:04;115.929;-8.0
2017-09-06 09:12:04;115.929;-8.0
2017-09-06 09:24:04;115.93;-8.0
2017-09-06 09:36:04;115.931;-8.0
2017-09-06 09:48:04;115.932;-8.0
2017-09-06 10:00:04;115.933;-8.0
2017-09-06 10:12:04;115.934;-8.0
2017-09-06 10:24:04;115.934;-8.0
2017-09-06 10:36:04;115.935;-8.0
2017-09-06 10:48:04;115.936;-8.0
2017-09-06 11:00:04;115.937;-8.0
2017-09-06 11:12:04;115.938;-8.0
2017-09-06 11:24:04;115.939;-8.0
2017-09-06 11:36:04;115.939;-8.0
2017-09-06 11:48:04;115.94;-8.0
2017-09-06 12:00:04;115.941;-8.0